type	latitude	longitude	altitude (m)	name
T	-33.129780111	-71.613476758	143.9	
T	-33.129780111	-71.612853636	163.2	
T	-33.129780111	-71.612230515	186.8	
T	-33.129780111	-71.611607394	215.5	
T	-33.129780111	-71.610984273	240.8	
T	-33.129780111	-71.610361152	269.2	
T	-33.129780111	-71.609738030	296.9	
T	-33.129780111	-71.609114909	320.6	
T	-33.129780111	-71.608491788	322.9	
T	-33.129780111	-71.607868667	330.8	
T	-33.129780111	-71.607245546	344.8	
T	-33.129780111	-71.606622424	364.8	
T	-33.129780111	-71.605999303	380.9	
T	-33.129780111	-71.605376182	391.6	
T	-33.129780111	-71.604753061	394.5	
T	-33.129780111	-71.604129939	388.8	
T	-33.129780111	-71.603506818	389.1	
T	-33.129780111	-71.602883697	391.3	
T	-33.129780111	-71.602260576	390.4	
T	-33.129780111	-71.601637454	383.2	
T	-33.129780111	-71.601014333	377.4	
T	-33.129780111	-71.600391212	371.1	
T	-33.129780111	-71.599768091	365.6	
T	-33.129780111	-71.599144970	361.7	
T	-33.129780111	-71.598521848	355.7	
T	-33.129780111	-71.597898727	347.8	
T	-33.129780111	-71.597275606	339.5	
T	-33.129780111	-71.596652485	331.8	
T	-33.129780111	-71.596029364	333.5	
T	-33.129780111	-71.595406242	338.8	
T	-33.129780111	-71.594783121	342.5	
T	-33.129780111	-71.594160000	339.9	
T	-33.130318697	-71.655849000	259.8	
T	-33.130318697	-71.655225879	274.8	
T	-33.130318697	-71.654602758	284.7	
T	-33.130318697	-71.653979636	288.2	
T	-33.130318697	-71.653356515	283.6	
T	-33.130318697	-71.652733394	277.0	
T	-33.130318697	-71.652110273	274.1	
T	-33.130318697	-71.651487152	274.2	
T	-33.130318697	-71.650864030	275.8	
T	-33.130318697	-71.650240909	265.4	
T	-33.130318697	-71.649617788	250.2	
T	-33.130318697	-71.648994667	233.2	
T	-33.130318697	-71.648371545	218.6	
T	-33.130318697	-71.647748424	207.6	
T	-33.130318697	-71.647125303	195.2	
T	-33.130318697	-71.646502182	182.3	
T	-33.130318697	-71.645879061	171.2	
T	-33.130318697	-71.645255939	169.3	
T	-33.130318697	-71.644632818	169.8	
T	-33.130318697	-71.644009697	171.2	
T	-33.130318697	-71.643386576	172.1	
T	-33.130318697	-71.642763454	177.3	
T	-33.130318697	-71.642140333	184.5	
T	-33.130318697	-71.641517212	189.8	
T	-33.130318697	-71.640894091	185.2	
T	-33.130318697	-71.640270970	173.1	
T	-33.130318697	-71.639647849	162.2	
T	-33.130318697	-71.639024727	155.4	
T	-33.130318697	-71.638401606	157.0	
T	-33.130318697	-71.637778485	161.0	
T	-33.130318697	-71.637155364	167.1	
T	-33.130318697	-71.636532242	175.6	
T	-33.130318697	-71.635909121	188.1	
T	-33.130318697	-71.635286000	194.4	
T	-33.130318697	-71.634662879	198.3	
T	-33.130318697	-71.634039758	203.3	
T	-33.130318697	-71.633416636	218.3	
T	-33.130318697	-71.632793515	238.7	
T	-33.130318697	-71.632170394	258.1	
T	-33.130318697	-71.631547273	272.6	
T	-33.130318697	-71.630924151	273.8	
T	-33.130318697	-71.630301030	258.6	
T	-33.130318697	-71.629677909	257.7	
T	-33.130318697	-71.629054788	273.2	
T	-33.130318697	-71.628431667	290.1	
T	-33.130318697	-71.627808546	289.3	
T	-33.130318697	-71.627185424	289.0	
T	-33.130318697	-71.626562303	292.2	
T	-33.130318697	-71.625939182	294.7	
T	-33.130318697	-71.625316061	302.2	
T	-33.130318697	-71.624692939	310.2	
T	-33.130318697	-71.624069818	317.7	
T	-33.130318697	-71.623446697	326.0	
T	-33.130318697	-71.622823576	337.9	
T	-33.130318697	-71.622200455	347.5	
T	-33.130318697	-71.621577333	351.9	
T	-33.130318697	-71.620954212	345.3	
T	-33.130318697	-71.620331091	326.1	
T	-33.130318697	-71.619707970	302.6	
T	-33.130318697	-71.619084848	277.6	
T	-33.130318697	-71.618461727	250.9	
T	-33.130318697	-71.617838606	222.8	
T	-33.130318697	-71.617215485	195.9	
T	-33.130318697	-71.616592364	172.6	
T	-33.130318697	-71.615969242	160.8	
T	-33.130318697	-71.615346121	142.8	
T	-33.130318697	-71.614723000	126.1	
T	-33.130318697	-71.614099879	115.8	
T	-33.130318697	-71.613476758	126.5	
T	-33.130318697	-71.612853636	146.8	
T	-33.130318697	-71.612230515	173.2	
T	-33.130318697	-71.611607394	203.8	
T	-33.130318697	-71.610984273	232.6	
T	-33.130318697	-71.610361152	259.4	
T	-33.130318697	-71.609738030	283.0	
T	-33.130318697	-71.609114909	301.5	
T	-33.130318697	-71.608491788	304.3	
T	-33.130318697	-71.607868667	319.1	
T	-33.130318697	-71.607245546	339.6	
T	-33.130318697	-71.606622424	361.8	
T	-33.130318697	-71.605999303	376.6	
T	-33.130318697	-71.605376182	385.3	
T	-33.130318697	-71.604753061	387.6	
T	-33.130318697	-71.604129939	384.0	
T	-33.130318697	-71.603506818	389.6	
T	-33.130318697	-71.602883697	394.5	
T	-33.130318697	-71.602260576	394.4	
T	-33.130318697	-71.601637454	386.7	
T	-33.130318697	-71.601014333	379.3	
T	-33.130318697	-71.600391212	372.3	
T	-33.130318697	-71.599768091	366.5	
T	-33.130318697	-71.599144970	362.6	
T	-33.130318697	-71.598521848	363.0	
T	-33.130318697	-71.597898727	357.4	
T	-33.130318697	-71.597275606	347.7	
T	-33.130318697	-71.596652485	335.6	
T	-33.130318697	-71.596029364	334.4	
T	-33.130318697	-71.595406242	339.2	
T	-33.130318697	-71.594783121	344.6	
T	-33.130318697	-71.594160000	345.8	
T	-33.130857283	-71.655849000	266.5	
T	-33.130857283	-71.655225879	277.1	
T	-33.130857283	-71.654602758	286.3	
T	-33.130857283	-71.653979636	291.4	
T	-33.130857283	-71.653356515	289.3	
T	-33.130857283	-71.652733394	282.8	
T	-33.130857283	-71.652110273	279.3	
T	-33.130857283	-71.651487152	278.5	
T	-33.130857283	-71.650864030	279.1	
T	-33.130857283	-71.650240909	267.9	
T	-33.130857283	-71.649617788	254.6	
T	-33.130857283	-71.648994667	240.9	
T	-33.130857283	-71.648371545	228.1	
T	-33.130857283	-71.647748424	216.7	
T	-33.130857283	-71.647125303	205.4	
T	-33.130857283	-71.646502182	193.6	
T	-33.130857283	-71.645879061	180.1	
T	-33.130857283	-71.645255939	170.8	
T	-33.130857283	-71.644632818	168.8	
T	-33.130857283	-71.644009697	172.6	
T	-33.130857283	-71.643386576	178.7	
T	-33.130857283	-71.642763454	188.2	
T	-33.130857283	-71.642140333	196.8	
T	-33.130857283	-71.641517212	201.2	
T	-33.130857283	-71.640894091	195.1	
T	-33.130857283	-71.640270970	180.2	
T	-33.130857283	-71.639647849	169.1	
T	-33.130857283	-71.639024727	163.4	
T	-33.130857283	-71.638401606	164.2	
T	-33.130857283	-71.637778485	168.9	
T	-33.130857283	-71.637155364	176.7	
T	-33.130857283	-71.636532242	187.4	
T	-33.130857283	-71.635909121	201.0	
T	-33.130857283	-71.635286000	206.7	
T	-33.130857283	-71.634662879	215.6	
T	-33.130857283	-71.634039758	228.7	
T	-33.130857283	-71.633416636	243.9	
T	-33.130857283	-71.632793515	262.8	
T	-33.130857283	-71.632170394	284.1	
T	-33.130857283	-71.631547273	301.6	
T	-33.130857283	-71.630924151	296.1	
T	-33.130857283	-71.630301030	273.7	
T	-33.130857283	-71.629677909	262.5	
T	-33.130857283	-71.629054788	268.2	
T	-33.130857283	-71.628431667	290.0	
T	-33.130857283	-71.627808546	299.6	
T	-33.130857283	-71.627185424	304.2	
T	-33.130857283	-71.626562303	305.7	
T	-33.130857283	-71.625939182	305.6	
T	-33.130857283	-71.625316061	316.2	
T	-33.130857283	-71.624692939	322.8	
T	-33.130857283	-71.624069818	322.2	
T	-33.130857283	-71.623446697	318.3	
T	-33.130857283	-71.622823576	323.0	
T	-33.130857283	-71.622200455	330.7	
T	-33.130857283	-71.621577333	338.8	
T	-33.130857283	-71.620954212	343.2	
T	-33.130857283	-71.620331091	333.4	
T	-33.130857283	-71.619707970	316.8	
T	-33.130857283	-71.619084848	296.0	
T	-33.130857283	-71.618461727	271.9	
T	-33.130857283	-71.617838606	242.1	
T	-33.130857283	-71.617215485	218.0	
T	-33.130857283	-71.616592364	203.5	
T	-33.130857283	-71.615969242	194.2	
T	-33.130857283	-71.615346121	170.5	
T	-33.130857283	-71.614723000	143.4	
T	-33.130857283	-71.614099879	119.8	
T	-33.130857283	-71.613476758	116.8	
T	-33.130857283	-71.612853636	135.2	
T	-33.130857283	-71.612230515	163.0	
T	-33.130857283	-71.611607394	194.9	
T	-33.130857283	-71.610984273	225.7	
T	-33.130857283	-71.610361152	248.2	
T	-33.130857283	-71.609738030	264.4	
T	-33.130857283	-71.609114909	275.0	
T	-33.130857283	-71.608491788	281.4	
T	-33.130857283	-71.607868667	303.7	
T	-33.130857283	-71.607245546	329.9	
T	-33.130857283	-71.606622424	353.1	
T	-33.130857283	-71.605999303	364.9	
T	-33.130857283	-71.605376182	371.1	
T	-33.130857283	-71.604753061	373.8	
T	-33.130857283	-71.604129939	375.3	
T	-33.130857283	-71.603506818	389.1	
T	-33.130857283	-71.602883697	397.2	
T	-33.130857283	-71.602260576	398.3	
T	-33.130857283	-71.601637454	391.7	
T	-33.130857283	-71.601014333	381.9	
T	-33.130857283	-71.600391212	373.2	
T	-33.130857283	-71.599768091	366.4	
T	-33.130857283	-71.599144970	362.5	
T	-33.130857283	-71.598521848	370.6	
T	-33.130857283	-71.597898727	367.4	
T	-33.130857283	-71.597275606	357.2	
T	-33.130857283	-71.596652485	343.4	
T	-33.130857283	-71.596029364	336.6	
T	-33.130857283	-71.595406242	338.8	
T	-33.130857283	-71.594783121	345.2	
T	-33.130857283	-71.594160000	351.7	
T	-33.131395869	-71.655849000	275.5	
T	-33.131395869	-71.655225879	280.0	
T	-33.131395869	-71.654602758	287.6	
T	-33.131395869	-71.653979636	294.0	
T	-33.131395869	-71.653356515	293.7	
T	-33.131395869	-71.652733394	288.2	
T	-33.131395869	-71.652110273	285.5	
T	-33.131395869	-71.651487152	284.4	
T	-33.131395869	-71.650864030	283.1	
T	-33.131395869	-71.650240909	273.1	
T	-33.131395869	-71.649617788	262.2	
T	-33.131395869	-71.648994667	249.9	
T	-33.131395869	-71.648371545	234.7	
T	-33.131395869	-71.647748424	221.3	
T	-33.131395869	-71.647125303	209.6	
T	-33.131395869	-71.646502182	197.9	
T	-33.131395869	-71.645879061	183.4	
T	-33.131395869	-71.645255939	173.1	
T	-33.131395869	-71.644632818	170.5	
T	-33.131395869	-71.644009697	174.4	
T	-33.131395869	-71.643386576	182.4	
T	-33.131395869	-71.642763454	195.6	
T	-33.131395869	-71.642140333	208.4	
T	-33.131395869	-71.641517212	215.2	
T	-33.131395869	-71.640894091	205.7	
T	-33.131395869	-71.640270970	189.7	
T	-33.131395869	-71.639647849	176.8	
T	-33.131395869	-71.639024727	169.4	
T	-33.131395869	-71.638401606	170.6	
T	-33.131395869	-71.637778485	174.5	
T	-33.131395869	-71.637155364	184.0	
T	-33.131395869	-71.636532242	198.5	
T	-33.131395869	-71.635909121	215.5	
T	-33.131395869	-71.635286000	223.7	
T	-33.131395869	-71.634662879	231.6	
T	-33.131395869	-71.634039758	243.0	
T	-33.131395869	-71.633416636	265.0	
T	-33.131395869	-71.632793515	283.5	
T	-33.131395869	-71.632170394	301.8	
T	-33.131395869	-71.631547273	314.8	
T	-33.131395869	-71.630924151	304.0	
T	-33.131395869	-71.630301030	282.4	
T	-33.131395869	-71.629677909	270.7	
T	-33.131395869	-71.629054788	271.5	
T	-33.131395869	-71.628431667	279.3	
T	-33.131395869	-71.627808546	283.8	
T	-33.131395869	-71.627185424	291.1	
T	-33.131395869	-71.626562303	302.4	
T	-33.131395869	-71.625939182	317.3	
T	-33.131395869	-71.625316061	331.7	
T	-33.131395869	-71.624692939	340.1	
T	-33.131395869	-71.624069818	340.8	
T	-33.131395869	-71.623446697	331.5	
T	-33.131395869	-71.622823576	334.1	
T	-33.131395869	-71.622200455	338.4	
T	-33.131395869	-71.621577333	341.7	
T	-33.131395869	-71.620954212	344.2	
T	-33.131395869	-71.620331091	338.7	
T	-33.131395869	-71.619707970	323.4	
T	-33.131395869	-71.619084848	298.8	
T	-33.131395869	-71.618461727	271.9	
T	-33.131395869	-71.617838606	255.2	
T	-33.131395869	-71.617215485	244.8	
T	-33.131395869	-71.616592364	237.7	
T	-33.131395869	-71.615969242	223.2	
T	-33.131395869	-71.615346121	195.6	
T	-33.131395869	-71.614723000	166.9	
T	-33.131395869	-71.614099879	142.1	
T	-33.131395869	-71.613476758	124.2	
T	-33.131395869	-71.612853636	126.0	
T	-33.131395869	-71.612230515	142.8	
T	-33.131395869	-71.611607394	171.9	
T	-33.131395869	-71.610984273	205.0	
T	-33.131395869	-71.610361152	224.2	
T	-33.131395869	-71.609738030	235.2	
T	-33.131395869	-71.609114909	242.2	
T	-33.131395869	-71.608491788	258.3	
T	-33.131395869	-71.607868667	282.7	
T	-33.131395869	-71.607245546	302.8	
T	-33.131395869	-71.606622424	312.8	
T	-33.131395869	-71.605999303	321.7	
T	-33.131395869	-71.605376182	333.1	
T	-33.131395869	-71.604753061	347.0	
T	-33.131395869	-71.604129939	363.5	
T	-33.131395869	-71.603506818	386.0	
T	-33.131395869	-71.602883697	395.2	
T	-33.131395869	-71.602260576	396.8	
T	-33.131395869	-71.601637454	394.2	
T	-33.131395869	-71.601014333	383.5	
T	-33.131395869	-71.600391212	373.4	
T	-33.131395869	-71.599768091	367.3	
T	-33.131395869	-71.599144970	367.6	
T	-33.131395869	-71.598521848	372.8	
T	-33.131395869	-71.597898727	370.7	
T	-33.131395869	-71.597275606	364.1	
T	-33.131395869	-71.596652485	355.0	
T	-33.131395869	-71.596029364	348.3	
T	-33.131395869	-71.595406242	343.8	
T	-33.131395869	-71.594783121	342.9	
T	-33.131395869	-71.594160000	346.6	
T	-33.131934454	-71.655849000	284.4	
T	-33.131934454	-71.655225879	284.3	
T	-33.131934454	-71.654602758	289.2	
T	-33.131934454	-71.653979636	295.3	
T	-33.131934454	-71.653356515	297.2	
T	-33.131934454	-71.652733394	293.2	
T	-33.131934454	-71.652110273	291.4	
T	-33.131934454	-71.651487152	290.6	
T	-33.131934454	-71.650864030	288.6	
T	-33.131934454	-71.650240909	278.8	
T	-33.131934454	-71.649617788	268.3	
T	-33.131934454	-71.648994667	256.0	
T	-33.131934454	-71.648371545	239.3	
T	-33.131934454	-71.647748424	224.9	
T	-33.131934454	-71.647125303	213.4	
T	-33.131934454	-71.646502182	202.6	
T	-33.131934454	-71.645879061	188.9	
T	-33.131934454	-71.645255939	176.8	
T	-33.131934454	-71.644632818	172.7	
T	-33.131934454	-71.644009697	175.8	
T	-33.131934454	-71.643386576	184.6	
T	-33.131934454	-71.642763454	198.1	
T	-33.131934454	-71.642140333	212.8	
T	-33.131934454	-71.641517212	222.7	
T	-33.131934454	-71.640894091	215.8	
T	-33.131934454	-71.640270970	200.1	
T	-33.131934454	-71.639647849	185.6	
T	-33.131934454	-71.639024727	176.2	
T	-33.131934454	-71.638401606	177.7	
T	-33.131934454	-71.637778485	183.3	
T	-33.131934454	-71.637155364	193.7	
T	-33.131934454	-71.636532242	208.1	
T	-33.131934454	-71.635909121	224.9	
T	-33.131934454	-71.635286000	238.0	
T	-33.131934454	-71.634662879	247.2	
T	-33.131934454	-71.634039758	256.4	
T	-33.131934454	-71.633416636	276.1	
T	-33.131934454	-71.632793515	296.1	
T	-33.131934454	-71.632170394	315.3	
T	-33.131934454	-71.631547273	327.3	
T	-33.131934454	-71.630924151	312.9	
T	-33.131934454	-71.630301030	291.9	
T	-33.131934454	-71.629677909	282.7	
T	-33.131934454	-71.629054788	285.1	
T	-33.131934454	-71.628431667	284.4	
T	-33.131934454	-71.627808546	284.6	
T	-33.131934454	-71.627185424	288.7	
T	-33.131934454	-71.626562303	298.5	
T	-33.131934454	-71.625939182	317.1	
T	-33.131934454	-71.625316061	337.3	
T	-33.131934454	-71.624692939	351.6	
T	-33.131934454	-71.624069818	356.6	
T	-33.131934454	-71.623446697	345.2	
T	-33.131934454	-71.622823576	346.7	
T	-33.131934454	-71.622200455	349.5	
T	-33.131934454	-71.621577333	350.0	
T	-33.131934454	-71.620954212	347.4	
T	-33.131934454	-71.620331091	344.3	
T	-33.131934454	-71.619707970	331.3	
T	-33.131934454	-71.619084848	307.2	
T	-33.131934454	-71.618461727	282.4	
T	-33.131934454	-71.617838606	275.2	
T	-33.131934454	-71.617215485	272.4	
T	-33.131934454	-71.616592364	267.3	
T	-33.131934454	-71.615969242	246.3	
T	-33.131934454	-71.615346121	219.6	
T	-33.131934454	-71.614723000	192.4	
T	-33.131934454	-71.614099879	166.6	
T	-33.131934454	-71.613476758	140.0	
T	-33.131934454	-71.612853636	127.6	
T	-33.131934454	-71.612230515	130.3	
T	-33.131934454	-71.611607394	148.6	
T	-33.131934454	-71.610984273	178.4	
T	-33.131934454	-71.610361152	196.0	
T	-33.131934454	-71.609738030	207.4	
T	-33.131934454	-71.609114909	217.1	
T	-33.131934454	-71.608491788	242.4	
T	-33.131934454	-71.607868667	262.4	
T	-33.131934454	-71.607245546	271.6	
T	-33.131934454	-71.606622424	268.4	
T	-33.131934454	-71.605999303	276.2	
T	-33.131934454	-71.605376182	294.0	
T	-33.131934454	-71.604753061	318.5	
T	-33.131934454	-71.604129939	347.7	
T	-33.131934454	-71.603506818	375.1	
T	-33.131934454	-71.602883697	386.2	
T	-33.131934454	-71.602260576	390.5	
T	-33.131934454	-71.601637454	393.1	
T	-33.131934454	-71.601014333	385.0	
T	-33.131934454	-71.600391212	377.1	
T	-33.131934454	-71.599768091	372.5	
T	-33.131934454	-71.599144970	373.5	
T	-33.131934454	-71.598521848	373.2	
T	-33.131934454	-71.597898727	369.5	
T	-33.131934454	-71.597275606	363.9	
T	-33.131934454	-71.596652485	357.6	
T	-33.131934454	-71.596029364	351.4	
T	-33.131934454	-71.595406242	344.3	
T	-33.131934454	-71.594783121	340.5	
T	-33.131934454	-71.594160000	343.7	
T	-33.132473040	-71.655849000	293.4	
T	-33.132473040	-71.655225879	290.1	
T	-33.132473040	-71.654602758	291.3	
T	-33.132473040	-71.653979636	295.3	
T	-33.132473040	-71.653356515	299.7	
T	-33.132473040	-71.652733394	297.6	
T	-33.132473040	-71.652110273	297.2	
T	-33.132473040	-71.651487152	297.2	
T	-33.132473040	-71.650864030	295.7	
T	-33.132473040	-71.650240909	285.0	
T	-33.132473040	-71.649617788	273.0	
T	-33.132473040	-71.648994667	259.1	
T	-33.132473040	-71.648371545	241.9	
T	-33.132473040	-71.647748424	227.5	
T	-33.132473040	-71.647125303	216.9	
T	-33.132473040	-71.646502182	207.8	
T	-33.132473040	-71.645879061	196.4	
T	-33.132473040	-71.645255939	181.9	
T	-33.132473040	-71.644632818	175.4	
T	-33.132473040	-71.644009697	177.0	
T	-33.132473040	-71.643386576	185.3	
T	-33.132473040	-71.642763454	195.7	
T	-33.132473040	-71.642140333	210.1	
T	-33.132473040	-71.641517212	223.5	
T	-33.132473040	-71.640894091	225.3	
T	-33.132473040	-71.640270970	211.3	
T	-33.132473040	-71.639647849	195.6	
T	-33.132473040	-71.639024727	184.0	
T	-33.132473040	-71.638401606	185.4	
T	-33.132473040	-71.637778485	195.4	
T	-33.132473040	-71.637155364	205.8	
T	-33.132473040	-71.636532242	216.3	
T	-33.132473040	-71.635909121	229.2	
T	-33.132473040	-71.635286000	249.5	
T	-33.132473040	-71.634662879	262.5	
T	-33.132473040	-71.634039758	268.9	
T	-33.132473040	-71.633416636	277.0	
T	-33.132473040	-71.632793515	300.5	
T	-33.132473040	-71.632170394	324.4	
T	-33.132473040	-71.631547273	339.3	
T	-33.132473040	-71.630924151	322.9	
T	-33.132473040	-71.630301030	302.0	
T	-33.132473040	-71.629677909	298.6	
T	-33.132473040	-71.629054788	309.1	
T	-33.132473040	-71.628431667	305.5	
T	-33.132473040	-71.627808546	302.0	
T	-33.132473040	-71.627185424	297.2	
T	-33.132473040	-71.626562303	294.0	
T	-33.132473040	-71.625939182	304.8	
T	-33.132473040	-71.625316061	332.9	
T	-33.132473040	-71.624692939	357.2	
T	-33.132473040	-71.624069818	369.7	
T	-33.132473040	-71.623446697	359.2	
T	-33.132473040	-71.622823576	361.0	
T	-33.132473040	-71.622200455	364.0	
T	-33.132473040	-71.621577333	363.7	
T	-33.132473040	-71.620954212	352.9	
T	-33.132473040	-71.620331091	350.1	
T	-33.132473040	-71.619707970	340.4	
T	-33.132473040	-71.619084848	321.0	
T	-33.132473040	-71.618461727	303.5	
T	-33.132473040	-71.617838606	302.0	
T	-33.132473040	-71.617215485	300.8	
T	-33.132473040	-71.616592364	292.3	
T	-33.132473040	-71.615969242	263.5	
T	-33.132473040	-71.615346121	242.2	
T	-33.132473040	-71.614723000	220.0	
T	-33.132473040	-71.614099879	193.5	
T	-33.132473040	-71.613476758	164.5	
T	-33.132473040	-71.612853636	140.0	
T	-33.132473040	-71.612230515	125.6	
T	-33.132473040	-71.611607394	125.1	
T	-33.132473040	-71.610984273	145.7	
T	-33.132473040	-71.610361152	163.7	
T	-33.132473040	-71.609738030	180.9	
T	-33.132473040	-71.609114909	199.7	
T	-33.132473040	-71.608491788	233.7	
T	-33.132473040	-71.607868667	243.0	
T	-33.132473040	-71.607245546	236.1	
T	-33.132473040	-71.606622424	220.0	
T	-33.132473040	-71.605999303	228.2	
T	-33.132473040	-71.605376182	253.6	
T	-33.132473040	-71.604753061	288.5	
T	-33.132473040	-71.604129939	327.7	
T	-33.132473040	-71.603506818	356.0	
T	-33.132473040	-71.602883697	370.3	
T	-33.132473040	-71.602260576	379.3	
T	-33.132473040	-71.601637454	388.2	
T	-33.132473040	-71.601014333	386.4	
T	-33.132473040	-71.600391212	384.1	
T	-33.132473040	-71.599768091	382.0	
T	-33.132473040	-71.599144970	380.3	
T	-33.132473040	-71.598521848	371.8	
T	-33.132473040	-71.597898727	363.6	
T	-33.132473040	-71.597275606	356.5	
T	-33.132473040	-71.596652485	351.2	
T	-33.132473040	-71.596029364	345.9	
T	-33.132473040	-71.595406242	340.1	
T	-33.132473040	-71.594783121	337.9	
T	-33.132473040	-71.594160000	343.1	
T	-33.133011626	-71.655849000	298.2	
T	-33.133011626	-71.655225879	296.0	
T	-33.133011626	-71.654602758	297.2	
T	-33.133011626	-71.653979636	301.0	
T	-33.133011626	-71.653356515	306.0	
T	-33.133011626	-71.652733394	304.9	
T	-33.133011626	-71.652110273	305.1	
T	-33.133011626	-71.651487152	304.8	
T	-33.133011626	-71.650864030	300.5	
T	-33.133011626	-71.650240909	289.2	
T	-33.133011626	-71.649617788	275.2	
T	-33.133011626	-71.648994667	259.8	
T	-33.133011626	-71.648371545	244.4	
T	-33.133011626	-71.647748424	233.1	
T	-33.133011626	-71.647125303	224.4	
T	-33.133011626	-71.646502182	214.9	
T	-33.133011626	-71.645879061	199.6	
T	-33.133011626	-71.645255939	185.0	
T	-33.133011626	-71.644632818	180.8	
T	-33.133011626	-71.644009697	183.9	
